Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2010-10-06,1315.456,140.568,347437.8,5494.4,1016.0,527.0,8055.0
2010-10-07,1809.954,180.096,347911.54,7614.2,2159.0,543.0,12666.0
2010-10-08,1510.456,200.616,347014.36,6384.2,964.0,710.0,9927.0
2010-10-09,1611.78,254.02,345885.75,6827.0,959.0,1585.0,13132.0
2010-10-10,1998.904,327.446,346092.98,8522.2,3325.0,773.0,10297.0
2010-10-11,1622.59,268.53,345493.72,6941.4,1007.0,5006.0,8734.0
2010-10-12,1579.692,170.268,345975.37,6741.2,1104.0,780.0,9812.0
2010-10-13,2073.886,172.644,346751.02,8662.8,1988.0,611.0,16593.0
2010-10-14,2135.122,215.944,346900.63,9016.0,2583.0,2441.0,14239.0
2010-10-15,1596.324,201.54,346744.72,6751.2,712.0,827.0,10786.0
2010-10-16,1000.014,167.938,348361.19,4228.0,0.0,645.0,7656.0
2010-10-17,1047.382,185.494,348877.19,4412.2,995.0,666.0,4681.0
2010-10-18,2713.884,261.184,348215.3,11380.8,2234.0,10218.0,16382.0
2010-10-19,1925.978,219.57,348354.41,8140.4,1025.0,4110.0,9461.0
2010-10-20,1727.964,162.564,348837.3,7248.4,2154.0,690.0,10330.0
2010-10-21,1355.198,181.434,350600.29,5683.4,755.0,691.0,6757.0
2010-10-22,1668.892,148.522,349629.41,6887.8,1106.0,478.0,12697.0
2010-10-23,2293.236,213.112,348830.69,9633.2,3737.0,3883.0,13465.0
2010-10-24,2390.548,269.228,349708.14,10031.0,1982.0,7541.0,13237.0
2010-10-25,1163.292,159.328,349064.86,4884.8,0.0,541.0,6748.0
2010-10-26,945.904,173.266,352642.98,3960.6,0.0,2488.0,4989.0
2010-10-27,1260.278,153.832,354396.54,5217.0,0.0,2058.0,8269.0
2010-10-28,1463.326,187.24,354605.61,6048.2,1103.0,2627.0,9087.0
2010-10-29,1204.422,195.72,353870.07,5057.2,1075.0,726.0,3911.0
2010-10-30,2152.7,195.32,350305.01,8969.8,2353.0,614.0,15303.0
2010-10-31,1476.43,208.082,353513.2,6098.6,1430.0,678.0,5589.0
2010-11-01,1383.18,187.086,354786.62,5670.2,0.0,634.0,8746.0
2010-11-02,1191.082,186.52,353933.16,4927.4,0.0,574.0,5784.0
2010-11-03,1293.298,176.264,351761.09,5413.8,1021.0,1108.0,6529.0
2010-11-04,2555.146,252.438,350139.21,10794.4,6029.0,11193.0,10286.0
2010-11-05,1736.088,180.498,351036.05,7276.8,0.0,790.0,12610.0
2010-11-06,1805.408,193.958,343339.52,7697.0,3255.0,680.0,9803.0
2010-11-07,1673.816,174.976,343348.54,7151.0,1026.0,621.0,6943.0
2010-11-08,1825.54,145.656,342350.01,7737.4,1087.0,555.0,13038.0
2010-11-09,2022.098,154.67,342414.85,8619.8,2097.0,583.0,12500.0
2010-11-10,1946.534,153.472,344282.07,8232.0,1026.0,5858.0,13308.0
2010-11-11,1773.592,152.188,343769.34,7568.0,3424.0,2216.0,6259.0
2010-11-12,1836.822,151.144,343926.57,7826.2,2054.0,489.0,10308.0
2010-11-13,2023.174,162.18,344639.15,8524.2,1051.0,589.0,13853.0
2010-11-14,2038.392,203.694,344562.91,8686.6,5344.0,549.0,8758.0
2010-11-15,1747.382,126.716,344950.91,7381.0,1075.0,4222.0,8918.0
2010-11-16,1509.748,133.598,347324.56,6341.2,0.0,478.0,7949.0
2010-11-17,1582.032,141.916,347691.23,6669.0,1153.0,491.0,8915.0
2010-11-18,1652.152,206.196,347064.12,7022.8,2175.0,489.0,9449.0
2010-11-19,1570.4,122.928,345667.33,6593.0,0.0,483.0,11914.0
2010-11-20,2197.006,153.768,346476.0,9320.2,4367.0,2947.0,11433.0
2010-11-21,900.91,119.624,347299.48,3798.6,0.0,506.0,4778.0
2010-11-22,2041.536,142.354,345883.85,8660.4,4855.0,2110.0,10136.0
2010-11-23,1577.536,137.45,346428.76,6731.2,1871.0,458.0,7611.0
2010-11-24,1796.248,132.46,345644.59,7559.4,1096.0,2848.0,12224.0
2010-11-25,1431.164,116.128,347812.21,6004.0,1076.0,426.0,5072.0
2010-11-26,1488.104,120.826,303487.57,6259.8,1080.0,385.0,9989.0
